col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50,col_51,col_52,col_53,col_54,col_55,col_56,col_57,col_58,class_label
0.06944444444143037,0.01605902777708077,0.006076388888625157,0.014322916666045014,0.011284722221732435,0.009982638888455615,0.034722222220715186,0.005208333333107278,0.011284722221732435,0.026041666665536388,0.032986111109679424,0.017361111110357593,0.013454861110527133,0.023437499998982748,0.03559027777623306,0.012152777777250314,0.006076388888625157,0.010850694443973494,0.029947916665366846,0.040364583331581404,0.008246527777419856,0.0056423611108662175,0.010416666666214556,0.010850694443973494,0.02126736111018805,0.0425347222203761,0.012586805555009253,0.0056423611108662175,0.0008680555555178796,0.002604166666553639,0.01866319444363441,0.02256944444346487,0.05078124999779596,0.012586805555009253,0.003906249999830458,0.0017361111110357592,0.010850694443973494,0.023437499998982748,0.03645833333175094,0.012586805555009253,0.0034722222220715184,0.0017361111110357592,0.008246527777419856,0.02039930555467017,0.014756944443803953,0.0073784722219019765,0.008680555555178797,0.02170138888794699,0.007812499999660916,0.002604166666553639,0.0008680555555178796,0.011284722221732435,0.0017361111110357592,0.0013020833332768194,0.005208333333107278,0.0017361111110357592,0.007812499999660916,0.04513888888692974,0.0872395833295469,anger
0.06857638888591248,0.016493055554839712,0.003906249999830458,0.017361111110357593,0.01822916666587547,0.010416666666214556,0.027777777776572147,0.007812499999660916,0.0073784722219019765,0.028645833332090028,0.036892361109509886,0.016493055554839712,0.01822916666587547,0.029947916665366846,0.038194444442786704,0.012152777777250314,0.003906249999830458,0.009548611110696676,0.025173611110018507,0.048177083331242314,0.012586805555009253,0.0056423611108662175,0.011284722221732435,0.009114583332937735,0.02473958333225957,0.03645833333175094,0.014756944443803953,0.003906249999830458,0.0017361111110357592,0.0056423611108662175,0.009982638888455615,0.027777777776572147,0.034722222220715186,0.006510416666384097,0.0030381944443125786,0.0030381944443125786,0.011718749999491374,0.01822916666587547,0.04296874999813504,0.019097222221393352,0.004774305555348338,0.0008680555555178796,0.011718749999491374,0.016927083332598652,0.009114583332937735,0.003906249999830458,0.008680555555178797,0.02170138888794699,0.008680555555178797,0.004340277777589398,0.0017361111110357592,0.014756944443803953,0.002604166666553639,0.0017361111110357592,0.006076388888625157,0.0008680555555178796,0.009114583332937735,0.04123263888709928,0.0828993055519575,anger
0.08072916666316281,0.031684027776402605,0.0056423611108662175,0.010416666666214556,0.013888888888286073,0.008246527777419856,0.013020833332768194,0.0073784722219019765,0.006944444444143037,0.02300347222122381,0.03515624999847412,0.026041666665536388,0.01996527777691123,0.02083333333242911,0.028211805554331087,0.017361111110357593,0.007812499999660916,0.01605902777708077,0.03776041666502776,0.06163194444176945,0.013888888888286073,0.003906249999830458,0.01605902777708077,0.013020833332768194,0.01605902777708077,0.036024305553992005,0.029947916665366846,0.006944444444143037,0.0008680555555178796,0.007812499999660916,0.011718749999491374,0.013888888888286073,0.02213541666570593,0.007812499999660916,0.0017361111110357592,0.004774305555348338,0.006076388888625157,0.017361111110357593,0.02126736111018805,0.010416666666214556,0.0030381944443125786,0.0,0.010416666666214556,0.02126736111018805,0.012152777777250314,0.0030381944443125786,0.012586805555009253,0.028211805554331087,0.011284722221732435,0.0034722222220715184,0.002170138888794699,0.008680555555178797,0.005208333333107278,0.004774305555348338,0.005208333333107278,0.0034722222220715184,0.009548611110696676,0.023437499998982748,0.09852430555127933,anger
0.08420138888523432,0.030381944443125787,0.004774305555348338,0.013020833332768194,0.013888888888286073,0.0073784722219019765,0.013020833332768194,0.004774305555348338,0.006944444444143037,0.02256944444346487,0.03559027777623306,0.028211805554331087,0.02300347222122381,0.019097222221393352,0.03342013888743836,0.01953124999915229,0.006944444444143037,0.015190972221562894,0.030815972220884724,0.05772569444193899,0.013454861110527133,0.004340277777589398,0.02126736111018805,0.010850694443973494,0.02039930555467017,0.03428819444295624,0.026041666665536388,0.0073784722219019765,0.0017361111110357592,0.0056423611108662175,0.009982638888455615,0.011718749999491374,0.026041666665536388,0.009982638888455615,0.004774305555348338,0.004340277777589398,0.008246527777419856,0.01605902777708077,0.02213541666570593,0.007812499999660916,0.003906249999830458,0.0004340277777589398,0.011718749999491374,0.026041666665536388,0.0073784722219019765,0.003906249999830458,0.010850694443973494,0.026909722221054266,0.009982638888455615,0.004774305555348338,0.0008680555555178796,0.009982638888455615,0.004774305555348338,0.003906249999830458,0.006510416666384097,0.002170138888794699,0.012152777777250314,0.02170138888794699,0.09505208332920781,anger
0.08029513888540386,0.029947916665366846,0.008246527777419856,0.01953124999915229,0.013454861110527133,0.0073784722219019765,0.02387152777674169,0.005208333333107278,0.009548611110696676,0.02256944444346487,0.03342013888743836,0.025173611110018507,0.011718749999491374,0.014756944443803953,0.033854166665197305,0.013454861110527133,0.006510416666384097,0.015190972221562894,0.011718749999491374,0.025607638887777447,0.009548611110696676,0.004774305555348338,0.02256944444346487,0.009114583332937735,0.014322916666045014,0.023437499998982748,0.008680555555178797,0.004774305555348338,0.0013020833332768194,0.0056423611108662175,0.015190972221562894,0.031249999998643665,0.058593749997456875,0.010850694443973494,0.004774305555348338,0.005208333333107278,0.009982638888455615,0.01866319444363441,0.036024305553992005,0.025607638887777447,0.008680555555178797,0.0017361111110357592,0.011718749999491374,0.025173611110018507,0.009982638888455615,0.003906249999830458,0.014756944443803953,0.02473958333225957,0.009114583332937735,0.005208333333107278,0.0034722222220715184,0.006076388888625157,0.004774305555348338,0.006944444444143037,0.006076388888625157,0.0004340277777589398,0.008246527777419856,0.02126736111018805,0.0959201388847257,anger
0.05989583333073369,0.01996527777691123,0.0056423611108662175,0.009982638888455615,0.015624999999321832,0.010416666666214556,0.02083333333242911,0.003906249999830458,0.0034722222220715184,0.01605902777708077,0.03255208333192049,0.013454861110527133,0.009982638888455615,0.030815972220884724,0.03906249999830458,0.02213541666570593,0.004340277777589398,0.006076388888625157,0.011284722221732435,0.03428819444295624,0.008246527777419856,0.008680555555178797,0.02126736111018805,0.008680555555178797,0.02300347222122381,0.02647569444329533,0.01605902777708077,0.0056423611108662175,0.010850694443973494,0.0013020833332768194,0.006076388888625157,0.009548611110696676,0.01996527777691123,0.009548611110696676,0.003906249999830458,0.008680555555178797,0.004340277777589398,0.027343749998813206,0.033854166665197305,0.016493055554839712,0.006510416666384097,0.006510416666384097,0.010416666666214556,0.01822916666587547,0.009982638888455615,0.006944444444143037,0.011284722221732435,0.02213541666570593,0.026041666665536388,0.004340277777589398,0.009114583332937735,0.008246527777419856,0.004774305555348338,0.004340277777589398,0.0030381944443125786,0.0056423611108662175,0.008246527777419856,0.08593749999627008,0.10850694443973495,anger
0.05772569444193899,0.023437499998982748,0.0056423611108662175,0.012586805555009253,0.014756944443803953,0.011718749999491374,0.02039930555467017,0.0030381944443125786,0.005208333333107278,0.014322916666045014,0.03255208333192049,0.014756944443803953,0.008680555555178797,0.029947916665366846,0.04340277777589398,0.02300347222122381,0.0034722222220715184,0.004340277777589398,0.011284722221732435,0.033854166665197305,0.0073784722219019765,0.008680555555178797,0.01822916666587547,0.008680555555178797,0.02256944444346487,0.025607638887777447,0.013020833332768194,0.006944444444143037,0.010416666666214556,0.0030381944443125786,0.006944444444143037,0.010416666666214556,0.02170138888794699,0.008680555555178797,0.0030381944443125786,0.007812499999660916,0.006076388888625157,0.02430555555450063,0.03428819444295624,0.013888888888286073,0.0056423611108662175,0.006510416666384097,0.008680555555178797,0.023437499998982748,0.009548611110696676,0.006510416666384097,0.013888888888286073,0.01953124999915229,0.028211805554331087,0.0034722222220715184,0.007812499999660916,0.007812499999660916,0.004774305555348338,0.004774305555348338,0.003906249999830458,0.005208333333107278,0.008246527777419856,0.08637152777402902,0.10980902777301177,anger
0.05946180555297475,0.02473958333225957,0.0056423611108662175,0.011718749999491374,0.016493055554839712,0.011284722221732435,0.02039930555467017,0.0030381944443125786,0.004340277777589398,0.014756944443803953,0.031249999998643665,0.015624999999321832,0.008246527777419856,0.028645833332090028,0.04427083333141186,0.02473958333225957,0.0034722222220715184,0.006076388888625157,0.010416666666214556,0.03559027777623306,0.006076388888625157,0.008246527777419856,0.01822916666587547,0.006944444444143037,0.02387152777674169,0.02387152777674169,0.016493055554839712,0.0056423611108662175,0.008246527777419856,0.002604166666553639,0.006944444444143037,0.011718749999491374,0.01953124999915229,0.009982638888455615,0.004340277777589398,0.009114583332937735,0.007812499999660916,0.02430555555450063,0.033854166665197305,0.013888888888286073,0.004774305555348338,0.006076388888625157,0.009982638888455615,0.02083333333242911,0.008246527777419856,0.0056423611108662175,0.014322916666045014,0.02039930555467017,0.028645833332090028,0.002604166666553639,0.007812499999660916,0.008680555555178797,0.004774305555348338,0.006076388888625157,0.0030381944443125786,0.0056423611108662175,0.008246527777419856,0.08854166666282372,0.10373263888438661,anger
0.06857638888591248,0.028645833332090028,0.0017361111110357592,0.009982638888455615,0.007812499999660916,0.006944444444143037,0.01996527777691123,0.006510416666384097,0.008680555555178797,0.019097222221393352,0.027343749998813206,0.02213541666570593,0.009982638888455615,0.015190972221562894,0.01866319444363441,0.012586805555009253,0.005208333333107278,0.013020833332768194,0.02256944444346487,0.05078124999779596,0.008680555555178797,0.003906249999830458,0.010416666666214556,0.007812499999660916,0.026041666665536388,0.04513888888692974,0.01866319444363441,0.003906249999830458,0.0013020833332768194,0.005208333333107278,0.014756944443803953,0.019097222221393352,0.05295138888659066,0.006510416666384097,0.0013020833332768194,0.0030381944443125786,0.013020833332768194,0.02430555555450063,0.032986111109679424,0.008680555555178797,0.003906249999830458,0.0004340277777589398,0.02039930555467017,0.025173611110018507,0.013888888888286073,0.0030381944443125786,0.012586805555009253,0.029513888887607906,0.012586805555009253,0.0030381944443125786,0.0017361111110357592,0.0073784722219019765,0.0017361111110357592,0.0030381944443125786,0.005208333333107278,0.0017361111110357592,0.013020833332768194,0.06423611110832309,0.09418402777368994,anger
0.07074652777470719,0.02039930555467017,0.006510416666384097,0.009982638888455615,0.0056423611108662175,0.007812499999660916,0.017361111110357593,0.004774305555348338,0.008246527777419856,0.01953124999915229,0.01996527777691123,0.027777777776572147,0.006944444444143037,0.023437499998982748,0.031684027776402605,0.012152777777250314,0.006944444444143037,0.014322916666045014,0.01866319444363441,0.05251736110883171,0.004340277777589398,0.0030381944443125786,0.009982638888455615,0.011284722221732435,0.023437499998982748,0.03645833333175094,0.008680555555178797,0.004340277777589398,0.002604166666553639,0.0034722222220715184,0.013454861110527133,0.025173611110018507,0.04861111110900126,0.0073784722219019765,0.0034722222220715184,0.004774305555348338,0.006944444444143037,0.02170138888794699,0.051215277775554895,0.01779513888811653,0.002170138888794699,0.0013020833332768194,0.01953124999915229,0.031249999998643665,0.008246527777419856,0.0034722222220715184,0.009982638888455615,0.023437499998982748,0.014756944443803953,0.003906249999830458,0.0034722222220715184,0.012586805555009253,0.0034722222220715184,0.002170138888794699,0.004340277777589398,0.002604166666553639,0.013888888888286073,0.05815972221969793,0.08767361110730584,anger
0.07248263888574294,0.02039930555467017,0.004774305555348338,0.013454861110527133,0.009548611110696676,0.0073784722219019765,0.01866319444363441,0.0013020833332768194,0.009982638888455615,0.015624999999321832,0.02083333333242911,0.030381944443125787,0.008680555555178797,0.02473958333225957,0.029513888887607906,0.009548611110696676,0.003906249999830458,0.01779513888811653,0.01779513888811653,0.053385416664349594,0.0073784722219019765,0.002170138888794699,0.009548611110696676,0.010850694443973494,0.025607638887777447,0.036024305553992005,0.009114583332937735,0.0034722222220715184,0.0030381944443125786,0.0030381944443125786,0.011718749999491374,0.023437499998982748,0.049045138886760195,0.008680555555178797,0.0030381944443125786,0.004774305555348338,0.006944444444143037,0.025607638887777447,0.04730902777572444,0.016493055554839712,0.003906249999830458,0.0008680555555178796,0.01822916666587547,0.03211805555416154,0.006944444444143037,0.0056423611108662175,0.011284722221732435,0.02300347222122381,0.01605902777708077,0.0030381944443125786,0.0013020833332768194,0.014756944443803953,0.002604166666553639,0.005208333333107278,0.0017361111110357592,0.002170138888794699,0.013454861110527133,0.053385416664349594,0.08680555555178796,anger
0.06814236110815355,0.01779513888811653,0.0056423611108662175,0.012152777777250314,0.016493055554839712,0.006944444444143037,0.03515624999847412,0.005208333333107278,0.006944444444143037,0.01953124999915229,0.03342013888743836,0.01822916666587547,0.01605902777708077,0.02300347222122381,0.023437499998982748,0.010850694443973494,0.004774305555348338,0.019097222221393352,0.01953124999915229,0.05164930555331384,0.011284722221732435,0.0034722222220715184,0.01605902777708077,0.010416666666214556,0.016493055554839712,0.04427083333141186,0.013454861110527133,0.003906249999830458,0.0013020833332768194,0.010416666666214556,0.012586805555009253,0.023437499998982748,0.04427083333141186,0.009548611110696676,0.005208333333107278,0.006076388888625157,0.011718749999491374,0.02170138888794699,0.056423611108662175,0.014322916666045014,0.003906249999830458,0.0017361111110357592,0.01779513888811653,0.027777777776572147,0.012152777777250314,0.003906249999830458,0.008680555555178797,0.029947916665366846,0.013454861110527133,0.004340277777589398,0.0017361111110357592,0.006944444444143037,0.003906249999830458,0.007812499999660916,0.004774305555348338,0.0008680555555178796,0.008680555555178797,0.016493055554839712,0.07465277777453765,anger
0.0828993055519575,0.01779513888811653,0.003906249999830458,0.014322916666045014,0.013454861110527133,0.006076388888625157,0.02213541666570593,0.004774305555348338,0.010850694443973494,0.01779513888811653,0.02126736111018805,0.016493055554839712,0.013454861110527133,0.030815972220884724,0.029947916665366846,0.010850694443973494,0.006076388888625157,0.012586805555009253,0.02126736111018805,0.04340277777589398,0.009982638888455615,0.004340277777589398,0.016927083332598652,0.013454861110527133,0.02039930555467017,0.058593749997456875,0.013454861110527133,0.002604166666553639,0.003906249999830458,0.004340277777589398,0.014322916666045014,0.02170138888794699,0.04730902777572444,0.009548611110696676,0.0034722222220715184,0.0056423611108662175,0.011284722221732435,0.01953124999915229,0.04600694444244762,0.012586805555009253,0.0030381944443125786,0.0008680555555178796,0.01779513888811653,0.02647569444329533,0.006510416666384097,0.005208333333107278,0.006076388888625157,0.028211805554331087,0.013020833332768194,0.005208333333107278,0.0017361111110357592,0.010416666666214556,0.003906249999830458,0.008680555555178797,0.004774305555348338,0.0008680555555178796,0.006510416666384097,0.02126736111018805,0.08984374999610054,anger
0.07378472221901977,0.02213541666570593,0.005208333333107278,0.012152777777250314,0.014322916666045014,0.006510416666384097,0.02300347222122381,0.004340277777589398,0.009114583332937735,0.01996527777691123,0.026909722221054266,0.016927083332598652,0.012152777777250314,0.034722222220715186,0.031684027776402605,0.012586805555009253,0.008680555555178797,0.015624999999321832,0.02039930555467017,0.04730902777572444,0.010850694443973494,0.0030381944443125786,0.017361111110357593,0.013454861110527133,0.02256944444346487,0.05468749999762641,0.013888888888286073,0.002170138888794699,0.002604166666553639,0.003906249999830458,0.015624999999321832,0.029079861109848965,0.0425347222203761,0.011718749999491374,0.002604166666553639,0.004340277777589398,0.011718749999491374,0.017361111110357593,0.046874999997965495,0.01605902777708077,0.0034722222220715184,0.0013020833332768194,0.014756944443803953,0.02430555555450063,0.006944444444143037,0.004340277777589398,0.008680555555178797,0.027343749998813206,0.012586805555009253,0.0030381944443125786,0.0013020833332768194,0.012152777777250314,0.003906249999830458,0.006944444444143037,0.004774305555348338,0.0017361111110357592,0.006510416666384097,0.01866319444363441,0.07725694444109128,anger
